category	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Quan	Quần tây âu (2 Màu ĐEN XÁM) Nam Nữ Unisex [Thời trang nam]	Hà Nội	1581617030	1609991922	28374892	True	45%	False	14	False	4.86014	130	9	2	1	1	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	122	1248	143	True	True	8	1	2473
Quan	Quần Jogger Thời Trang Nam Vải Đũi (Linen) Cao Cấp	Hà Nội	1555381557	1609991922	54610365	False	None	False	16	False	4.776596	83	4	5	1	1	None	None	20000000000	-1	20000000000	-1	20000000000	0	None	47	111	94	False	False	9	0	258
Quan	Quần âu nam đẹp dáng ôm vải co giãn phong cách thời trang nam hàn quốc	Hà Nội	1567501537	1609991922	42490385	True	44%	False	28	False	4.823417	473	24	12	4	8	None	None	8900000000	16000000000	8900000000	16000000000	8900000000	16000000000	None	4438	1075	521	False	True	9	1	4623
Quan	Quần dài Logo thời trang nam, One 58	Hà Nội	1601539733	1609991922	8452189	True	39%	False	3	False	5.0	3	0	0	0	0	None	None	10900000000	17900000000	10900000000	17900000000	10900000000	17900000000	None	1	114	3	False	False	4	0	3
Quan	Quần đùi thể thao thời trang nam nam phom 50-80kg kynn shop	Hà Nội	1553074139	1609991922	56917783	True	17%	False	12	False	4.910714	106	4	0	2	0	None	None	2900000000	3500000000	2900000000	3500000000	2900000000	3500000000	None	3878	643	112	True	True	7	0	294
Quan	Quần đũi dài ống bo thời trang nam chất liệu vải đũi mát mẻ Mã KQ17 Kynn shop	Hà Nội	1586485338	1609991922	23506584	True	40%	False	20	False	4.881188	92	7	1	1	0	None	None	11900000000	19900000000	11900000000	19900000000	11900000000	19900000000	None	44	218	101	True	True	9	0	336
Quan	Quần tây nam họa tiết dáng côn cao cấp (màu xám tiêu) đẳng cấp Thời trang nam phong cách công sở	Hà Nội	1607859460	1609991922	2132462	False	47%	False	7	False	5.0	18	0	0	0	0	None	None	15900000000	30000000000	15900000000	30000000000	15900000000	30000000000	None	6650	7481	18	False	False	3	1	600
Quan	Quần 3 vạch thời trang nam One 21, chất liệu vải gió mềm, mịn	Hà Nội	1586276366	1609991922	23715556	True	47%	False	20	False	4.9272730000000005	208	9	2	1	0	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	63	110	220	False	True	9	0	410
Quan	Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	1607858191	1609991922	2133731	False	48%	False	28	False	4.961538	25	1	0	0	0	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	7528	10278	26	False	False	8	1	9692
Quan	Quần đùi thời trang nam, mã Q01 phom 40-80kg	Hà Nội	1576581046	1609991922	33410876	True	47%	False	20	False	4.85906	545	34	8	2	7	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	1521	1282	596	False	True	9	0	1862
Quan	Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	1581617915	1609991922	28374007	True	46%	False	28	False	4.8766110000000005	1498	80	38	7	6	None	None	9800000000	18000000000	9800000000	18000000000	9800000000	18000000000	None	660	12784	1629	True	True	9	1	11620
Quan	Quần Kaki Nam dáng côn vải co giãn nhẹ đẳng cấp thời trang nam cao cấp	Hà Nội	1567567583	1609991922	42424339	True	39%	False	35	False	4.655882	269	37	26	4	4	None	None	12900000000	21000000000	12900000000	21000000000	12900000000	21000000000	None	1458	4969	340	False	True	9	0	4182
Quan	Quần tây nam hàn quốc (màu đen) ống côn dáng body, phong cách thời trang nam cao cấp	Hà Nội	1589168964	1609991922	20822958	True	28%	False	28	False	4.933962	103	1	1	0	1	None	None	12900000000	18000000000	12900000000	18000000000	12900000000	18000000000	None	63	539	106	True	True	9	0	7679
Quan	QUẦN SHORT NAM - kaki thời trang nam chất liệu cotton mềm mịn, quần sọt kaki ngang gối thoáng mát QK04	Thừa Thiên Huế	1568558506	1609991922	41433416	True	43%	False	36	False	4.7352940000000014	54	11	2	1	0	None	None	6300000000	11000000000	6380000000	11000000000	6300000000	11000000000	None	26	308	68	False	False	9	0	308
Quan	(VIDEO THẬT ) Quần  Âu Nam Côn Ống Dáng Ôm Vải Co Giãn Nhẹ QA01 [Thời trang nam] [XIN XO]	Hà Nội	1605239197	1609991922	4752725	True	35%	False	28	False	5.0	20	0	0	0	0	None	None	11512800000	17712000000	11512800000	17712000000	11512800000	17712000000	None	0	110	20	False	False	8	0	281
Quan	Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	1589169080	1609991922	20822842	True	34%	False	28	False	4.859327	298	14	13	2	0	None	None	11900000000	18000000000	11900000000	18000000000	11900000000	18000000000	None	126	3249	327	True	True	9	1	13211
Quan	Quần đũi dài ống suông thời trang nam 18 One shop	Hà Nội	1585764846	1609991922	24227076	True	40%	False	20	False	4.849315	66	5	1	0	1	None	None	11900000000	19900000000	11900000000	19900000000	11900000000	19900000000	None	32	182	73	False	True	9	0	180
Quan	Quần âu nam đẹp dáng ôm vải co giãn phong cách thời trang nam hàn quốc	Hà Nội	1607857292	1609991922	2134630	False	48%	False	28	False	4.944444	17	1	0	0	0	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	6707	7551	18	False	False	8	1	594
Quan	(Hàng sịn ) Quần Âu Nam Đẹp KOREA vải mịn co dãn màu ghi nhạt, ghi đậm, đen, xanh đen [Thời trang nam]	Quảng Ninh	1598495800	1609991922	11496122	False	45%	False	28	False	4.7794120000000015	62	2	1	1	2	None	None	9900000000	17900000000	12900000000	17900000000	9900000000	17900000000	None	12	542	68	False	False	8	1	807
Quan	Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	1589169033	1609991922	20822889	False	50%	False	28	False	4.777778	7	2	0	0	0	None	None	7500000000	15000000000	8900000000	15000000000	7500000000	15000000000	None	2380	197	9	False	False	6	0	746
Quan	Quần âu nam Hàn Quốc dáng ôm công sở quần tây nam vải co giãn nhẹ chống nhăn chống xù	Hà Nội	1554782472	1609991922	55209450	True	45%	False	24	False	4.595365	2582	249	165	78	122	None	None	7200000000	13000000000	7500000000	13000000000	7200000000	13000000000	None	7287	43297	3196	False	True	8	1	18587
Quan	[VẢI TUYẾT MƯA ]Quần âu nam dáng slimfit, chuẩn thiết kế hàn quốc, cực tôn dáng, lịch sự, trẻ trung	Hà Nội	1591272246	1609991922	18719676	True	45%	False	42	False	4.841727	630	37	17	5	6	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	588	35531	695	False	True	9	0	8863
Quan	Quần Tây Nam Kojiba Kiểu Dáng Công Sở Hàn Quốc	TP. Hồ Chí Minh	1571889573	1609991922	38102349	False	49%	False	32	True	4.836879	380	27	10	2	4	None	None	8700000000	17000000000	17000000000	17000000000	8700000000	17000000000	None	224	6585	423	False	True	9	1	2353
Quan	QUẦN LÓT NAM (COMBO 4) – SỊP ĐÙI NAM – BOXER HÌNH DOREMON, SIÊU NHÂN, NỤ HÔN NGỘ NGHĨNH CAO CẤP	Hà Nội	1584114526	1609991922	25877396	False	19%	False	50	False	4.918033	285	15	5	0	0	None	None	12700000000	15684000000	12700000000	15684000000	12700000000	15684000000	None	6789	1506	305	False	True	9	0	853
Quan	COMBO 5 Chiếc Quần Lót Boxer Nam QN244 (Đai ngẫu nhiên)	TP. Hồ Chí Minh	1556897897	1609991922	53094025	True	45%	False	5	False	4.860276	2572	165	60	10	21	None	None	11900000000	21800000000	11900000000	21800000000	11900000000	21800000000	None	699	6958	2828	True	True	8	1	6873
Quan	Quần Đùi Nam Thể Thao  [ FREE SIZE <75KG  ]    NT-745	Hà Nội	1584164810	1609991922	25827112	False	34%	False	1	False	4.7739129999999985	200	14	13	0	3	None	None	3900000000	5900000000	3900000000	5900000000	3900000000	5900000000	None	4499	1762	230	False	True	7	0	1519
Quan	QNKT- 015 Quần ngủ nam nữ, short đùi mặc nhà, vải kate họa tiết thoáng mát chất lượng Crown Stores.st	TP. Hồ Chí Minh	1609834458	1609991922	157464	False	10%	False	8	False	0.0	0	0	0	0	0	None	None	8910000000	9900000000	8910000000	9900000000	8910000000	9900000000	None	1	33	0	False	False	4	1	0
Quan	Quần tây cao cấp dài LADOS-1327 - Hàng chất lượng ( ẢNH THẬT)	TP. Hồ Chí Minh	1563509594	1609991922	46482328	False	42%	False	24	True	4.65896	145	10	10	3	5	None	None	14900000000	25900000000	14900000000	25900000000	14900000000	25900000000	None	122	6211	173	False	True	9	0	446
Quan	Sịp Nam Boxer  C.K Vải Gỗ Sồi Cao Cấp CK06A	Hà Nội	1602147386	1609991922	7844536	True	49%	False	20	False	4.943182	84	3	1	0	0	None	None	6320000000	12500000000	6320000000	12500000000	6320000000	12500000000	None	47	1931	88	False	True	7	1	280
Quan	[Mã MAJK12 hoàn 15% đơn 99K tối đa 50K xu] Quần Lót Nam Jockey Trunk Thun Poly - JAMB0328	TP. Hồ Chí Minh	1602911605	1609991922	7080317	False	21%	False	9	True	5.0	30	0	0	0	0	None	None	9900000000	12500000000	9900000000	12500000000	9900000000	12500000000	None	20	1639	30	False	False	9	0	137
Quan	[HÀNG MỚI VỀ] _ Quần đùi 4 màu thời trang nam mới nhất KS01, phom 40-80kg	Hà Nội	1571568425	1609991922	38423497	True	45%	False	16	False	4.827309	221	19	5	2	2	None	None	6500000000	11900000000	6500000000	11900000000	6500000000	11900000000	None	98	150	249	True	True	9	0	670
