category_id	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
15139	Dây chuyền nhiều lớp kiểu dáng thời trang dành cho nam và nữ	Nước ngoài	1575809574	1610629374	34819800	True	50%	False	4	False	4.943313	1094	21	5	3	6	None	None	2640000000	5280000000	4290000000	8580000000	2640000000	5280000000	None	1436	4516	1129	False	True	9	1	2950
15139	Vòng đeo Tay 2 Lớp Thiết Kế Dạng Mắt Xích Phong Cách Hip Hop Thời Trang	Nước ngoài	1599125167	1610629374	11504207	True	50%	False	3	False	4.3	7	1	1	0	1	None	None	2900000000	5800000000	2900000000	5800000000	2900000000	5800000000	None	14	152	10	False	False	9	1	22
15139	(Hot) Sỉ lắc tay nam inox kiểu lặc 5mm màu vàng siêu đẹp, bền màu, hợp thời trang - Phù hợp cho cả nam và nữ	TP. Hồ Chí Minh	1578243826	1610629374	32385548	False	17%	False	6	False	5.0	4	0	0	0	0	None	None	2900000000	3500000000	2900000000	3500000000	2900000000	3500000000	None	3	195	4	False	False	9	0	20
15139	[GIÁ SỐC]Vòng Tay Phong Thủy Nam Nữ, GỖ SƯA TỰ NHIÊN ĐỎ, Vân VIP cực hiếm, Tặng kèm hộp đựng lót lụa, rất hợp khi làm qà	TP. Hồ Chí Minh	1599969142	1610629374	10660232	True	50%	False	3	False	5.0	6	0	0	0	0	None	None	12250000000	24500000000	17250000000	34500000000	12250000000	24500000000	None	8558	123	6	False	False	9	0	75
15139	Lắc tay nam thời trang sang trọng	Gia Lai	1610524253	1610629374	105121	False	None	False	1	False	0.0	0	0	0	0	0	None	None	7500000000	-1	7500000000	-1	7500000000	0	None	1	16	0	False	False	5	0	0
15139	Nhẫn Đeo Tay Kim Loại Mạ Vàng 18k Đính Đá Thời Trang Cho Nam	Nước ngoài	1607222490	1610629374	3406884	False	22%	False	7	False	5.0	1	0	0	0	0	None	None	1716000000	2200000000	1716000000	2200000000	1716000000	2200000000	None	4	133	1	False	False	5	0	2
15139	Vòng tay nam nữ 12 chòm sao ,Vòng thời trang nam nữ, Vòng tay nam nữ đẹp , Vòng tay nam nữ giá rẻ ,Vòng cung hoàng đạo	TP. Hồ Chí Minh	1601809158	1610629374	8820216	True	42%	False	12	False	4.333333	4	1	0	1	0	None	None	990000000	1700000000	1290000000	2000000000	990000000	1700000000	None	2	187	6	False	False	9	1	11
15139	Vòng tay nam nữ 12 chòm sao ,Vòng thời trang nam nữ, Vòng tay nam nữ đẹp , Vòng tay nam nữ giá rẻ  ,Vòng cung hoàng đạo	Hà Nội	1587380827	1610629374	23248547	True	None	False	12	False	4.65625	212	21	12	2	10	None	None	1200000000	-1	1600000000	-1	1200000000	0	None	8246	4118	257	False	False	2	0	1467
15139	Nhẫn nam thời trang cao cấp Hàn Quốc NN01	TP. Hồ Chí Minh	1471186564	1610629374	139442810	True	None	False	18	False	4.808511	291	25	7	0	6	None	None	3200000000	-1	3200000000	-1	3200000000	0	None	599	1267	341	False	True	7	0	1106
15139	Nhẫn đeo tay hình nhịp tim thiết kế phong cách thời trang cho nam	Nước ngoài	1532427910	1610629374	78201464	True	48%	False	7	False	4.698276	100	5	5	5	2	None	None	1049700000	2018800000	1049700000	2018800000	1049700000	2018800000	None	133	1471	117	False	True	5	0	442
15139	Kẹp tai thời trang S9C6 thiết kế hình sụn nhân tạo độc đáo cho cả nam và nữ	Nước ngoài	1589793226	1610629374	20836148	False	35%	False	2	False	5.0	12	0	0	0	0	None	None	273000000	420000000	273000000	420000000	273000000	420000000	None	5	114	12	False	False	9	0	48
15139	Nhẫn Nam Nữ Tian Không Gỉ Thời Trang	Quảng Ninh	1607935201	1610629374	2694173	False	None	False	14	False	5.0	1	0	0	0	0	None	None	3450000000	-1	3450000000	-1	3450000000	0	None	1	89	1	False	False	2	0	1
15139	Vòng tay mạ vàng 14K bản 7mm thời trang cho nam	Nước ngoài	1599104870	1610629374	11524504	True	49%	False	1	False	5.0	5	0	0	0	0	None	None	3500000000	6900000000	3500000000	6900000000	3500000000	6900000000	None	9	302	5	False	False	2	0	15
15139	Nhẫn Đính Đá Zircon Sang Trọng Thời Trang Cho Nam	Nước ngoài	1598323126	1610629374	12306248	False	18%	False	1	False	5.0	4	0	0	0	0	None	None	2050000000	2500000000	2050000000	2500000000	2050000000	2500000000	None	2	66	4	False	False	6	0	9
15139	Nhẫn nam trơn nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541240193	1610629374	69389181	True	30%	False	15	False	4.734375	111	8	5	0	4	None	None	1400000000	2000000000	1400000000	2000000000	1400000000	2000000000	None	30540	316	128	False	True	9	0	322
15139	Nhẫn Inox Thời Trang Cho Nam	Nước ngoài	1598256692	1610629374	12372682	False	18%	False	5	False	5.0	4	0	0	0	0	None	None	1394000000	1700000000	1394000000	1700000000	1394000000	1700000000	None	2	46	4	False	False	5	0	10
15139	Nhẫn nam phối xích nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541317777	1610629374	69311597	True	30%	False	20	False	4.662791	72	7	2	2	3	None	None	1400000000	2000000000	1400000000	2000000000	1400000000	2000000000	None	10919	694	86	False	True	9	0	321
15139	Nhẫn nam thời trang bằng Titan Mắt quỷ Lucifer 332	Đắk Lắk	1497843790	1610629374	112785584	False	46%	False	4	False	4.612245	37	9	1	0	2	None	None	1900000000	3500000000	1900000000	3500000000	1900000000	3500000000	None	210	125	50	False	True	9	0	186
15139	Nhẫn nam sọc xéo nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541317956	1610629374	69311418	True	30%	False	20	False	4.861702	85	6	2	1	0	None	None	1400000000	2000000000	1400000000	2000000000	1400000000	2000000000	None	13116	311	94	False	True	7	0	266
15139	Vòng tay nam nữ trơn inox bản 4mm hở 2 đầu thời trang	TP. Hồ Chí Minh	1603945607	1610629374	6683767	False	None	False	1	False	5.0	9	0	0	0	0	None	None	6000000000	-1	6000000000	-1	6000000000	0	None	11	615	9	False	False	9	1	18
15139	Nhẫn nam đánh dấu siêu nhân nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541317446	1610629374	69311928	True	30%	False	20	False	4.8	74	7	3	0	1	None	None	1400000000	2000000000	1400000000	2000000000	1400000000	2000000000	None	30745	338	85	False	True	8	0	231
15139	(Giá sỉ) Dây chuyền thời trang nam nữ cartoon Tom & Jerry DC03	Phú Yên	1596183171	1610629374	14446203	False	40%	False	3	False	4.857143	6	1	0	0	0	None	None	1200000000	2000000000	1200000000	2000000000	1200000000	2000000000	None	3	61	7	False	False	7	0	19
15139	Vòng Tay Nam Xích Cao Cấp Thời Trang	TP. Hồ Chí Minh	1572794336	1610629374	37835038	False	47%	False	4	False	4.869565	43	2	0	0	1	None	None	7900000000	15000000000	7900000000	15000000000	7900000000	15000000000	None	82	572	46	False	False	8	0	119
15139	Vòng Tay Đính Đá Thời Trang Phong Cách Hip Hop Cho Nam	Nước ngoài	1598335299	1610629374	12294075	False	18%	False	3	False	4.741379	52	3	0	0	3	None	None	1394000000	1700000000	1722000000	2100000000	1394000000	1700000000	None	49	1840	58	False	False	9	0	849
15139	Dây Chuyền Cá Tính Thời Trang Phong Cách Âu Mỹ Cho Nam	Nước ngoài	1603186899	1610629374	7442475	True	11%	False	9	False	4.833333	21	2	1	0	0	None	None	8800000000	9900000000	8800000000	9900000000	8800000000	9900000000	None	40	885	24	False	False	9	0	66
15139	Nhẫn nam trơn nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541321403	1610629374	69307971	True	30%	False	20	False	4.822171	385	33	7	2	6	None	None	1400000000	2000000000	1400000000	2000000000	1400000000	2000000000	None	29508	1913	433	False	True	7	0	1259
15139	Nhẫn inox nam đánh dấu siêu nhân nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541484611	1610629374	69144763	True	30%	False	20	False	4.784314	47	1	1	0	2	None	None	1260000000	1800000000	1260000000	1800000000	1260000000	1800000000	None	10043	179	51	False	True	8	0	109
15139	Dây chuyền thép titan mặt khắc chữ Freemason thời trang nam nữ	Nước ngoài	1586848792	1610629374	23780582	True	None	False	1	False	4.25	7	3	1	0	1	None	None	1600000000	-1	1600000000	-1	1600000000	0	None	11	132	12	False	False	4	0	36
15139	(Hot) Sỉ lắc tay nam inox kiểu lặc 5mm màu vàng siêu đẹp, bền màu, hợp thời trang - Phù hợp cho cả nam và nữ	TP. Hồ Chí Minh	1578243826	1610629374	32385548	False	17%	False	6	False	5.0	4	0	0	0	0	None	None	2900000000	3500000000	2900000000	3500000000	2900000000	3500000000	None	3	195	4	False	False	9	0	20
15139	Nhẫn mạ vàng họa tiết chim đại bàng quân đội Mỹ cá tính thời trang cho nam	Nước ngoài	1591095626	1610629374	19533748	True	36%	False	16	False	4.8125	13	3	0	0	0	None	None	2400000000	3750000000	2400000000	3750000000	2400000000	3750000000	None	10	212	16	False	False	6	0	33
15139	Vòng tay thép titanium trang trí mặt hình biểu cảm cá tính hợp thời trang cho nam	Nước ngoài	1590305974	1610629374	20323400	True	45%	False	1	False	4.952381	20	1	0	0	0	None	None	3630000000	6600000000	3630000000	6600000000	3630000000	6600000000	None	49	673	21	False	False	5	0	64
15139	Nhẫn thời trang họa tiết thánh giá phong cách Punk cá tính cho nam cỡ 7-14	Nước ngoài	1589532166	1610629374	21097208	True	None	False	8	False	4.137931	20	3	1	0	5	None	None	1700000000	-1	1700000000	-1	1700000000	0	None	40	720	29	False	False	4	0	90
15139	Dây Chuyền Mặt Hình Vuông Phong Cách Hàn Quốc Thời Trang Nam Nữ	Nước ngoài	1604641815	1610629374	5987559	True	20%	False	1	False	5.0	37	0	0	0	0	None	None	2500000000	3142900000	2500000000	3142900000	2500000000	3142900000	None	38	1214	37	False	False	9	0	112
15139	Nhẫn nam nhiều màu cao cấp thời trang thép không gỉ	TP. Hồ Chí Minh	1541323666	1610629374	69305708	True	30%	False	20	False	4.916667	22	2	0	0	0	None	None	1400000000	2000000000	1400000000	2000000000	1400000000	2000000000	None	11295	110	24	False	True	5	0	48
