category	name	shop_location	item_public_time	item_be_got_time	sell_time	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	five_star	four_star	three_star	two_star	one_star	flash_sale	upcoming_flash_sale	price_min	price_min_before_discount	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	historical_sold
Phu kien Nam	Tất thể thao xuất khẩu thời trang nam nữ	Hà Nội	1575816611	1609910398	34093787	True	None	False	2	False	4.960265	145	6	0	0	0	None	None	2000000000	-1	2000000000	-1	2000000000	0	None	466	1940	151	False	False	6	0	923
Phu kien Nam	Nón lưỡi trai Kaki snapback Melin nam nữ CAP MAN freesize, full hộp, Nón Kết thêu Logo, Trắng, Đen	TP. Hồ Chí Minh	1604457236	1609910398	5453162	False	25%	False	2	False	5.0	21	0	0	0	0	None	None	18750000000	25000000000	18750000000	25000000000	18750000000	25000000000	None	11	2380	21	False	False	9	0	32
Phu kien Nam	Nón lưỡi trai Kaki Snap brixton nam nữ CAP MAN freesize, full hộp, Nón Kết thêu Logo,	TP. Hồ Chí Minh	1606275986	1609910398	3634412	False	25%	False	1	False	5.0	3	0	0	0	0	None	None	18750000000	25000000000	18750000000	25000000000	18750000000	25000000000	None	4	899	3	False	True	5	0	20
Phu kien Nam	Nón lưỡi trai Kaki nam nữ MrCAPs freesize, full hộp,Nón Kết thuê LoGo	TP. Hồ Chí Minh	1594455404	1609910398	15454994	False	44%	False	12	False	4.964286	27	1	0	0	0	None	None	13900000000	15000000000	13900000000	25000000000	13900000000	15000000000	None	39	807	28	False	True	9	0	64
Phu kien Nam	Tất nam 10 đôi cổ ngắn T&T hàng Việt Nam xuất khẩu ngăn ngừa hôi chân	Hà Nội	1536035440	1609910398	73874958	False	20%	False	1	False	4.911004	4471	195	51	18	18	None	None	6300000000	7900000000	6300000000	7900000000	6300000000	7900000000	None	5329	25469	4753	False	True	7	0	12533
Phu kien Nam	Thời trang nam - Tất nam cổ ngắn (Mác ngẫu nhiên)	Hà Nội	1607582799	1609910398	2327599	True	38%	False	4	False	5.0	3	0	0	0	0	None	None	990000000	1500000000	2800000000	4500000000	990000000	1500000000	None	0	58	3	False	False	2	0	7
Phu kien Nam	Găng tay nam hàn quốc chất nỉ lót lông giữ ấm MS599 thời trang – bao tay nỉ cảm ứng điện thoại chống thấm tốt giữ nhiệt.	Hà Nội	1574481711	1609910398	35428687	True	20%	False	2	False	4.724138	51	2	2	2	1	None	None	6800000000	8500000000	6800000000	8500000000	6800000000	8500000000	None	757	7848	58	False	False	7	1	186
Phu kien Nam	Cổ áo sơ mi giả thời trang nam nữ	Nước ngoài	1575450260	1609910398	34460138	True	39%	False	4	False	5.0	34	0	0	0	0	None	None	5750000000	9400000000	5750000000	9400000000	5750000000	9400000000	None	206	2788	34	False	True	9	0	144
Phu kien Nam	Cà vạt Nam giá rẻ bản to 8cm thời trang, cà vạt công sở, CV-801, CV-820 {Phụ Kiện Vest Nam – AdamZone}	Hà Nội	1568146908	1609910398	41763490	True	None	False	18	False	4.943396	51	1	1	0	0	None	None	1290000000	-1	5290000000	-1	1290000000	0	None	38	771	53	False	True	9	0	226
Phu kien Nam	[FREESHIP - SIÊU SALE ] Nón kết trơn thời trang nam(N018)	TP. Hồ Chí Minh	1536402077	1609910398	73508321	True	50%	False	13	False	4.8335930000000005	582	35	13	6	7	None	None	2000000000	2000000000	2000000000	4000000000	2000000000	2000000000	None	127	432	643	False	True	9	0	1425
Phu kien Nam	Tất thiết kế nhiều màu sắc thời trang phong cách Nhật cho nam	Nước ngoài	1594780145	1609910398	15130253	True	50%	False	8	False	4.952381	81	2	1	0	0	None	None	1880000000	3750000000	1880000000	3750000000	1880000000	3750000000	None	30	1159	84	False	False	9	0	389
Phu kien Nam	Khăn quàng cổ nam ấp đẹp thời trang	None	1590045826	1609910398	19864572	False	None	False	3	None	4.947368	54	3	0	0	0	None	None	20900000000	-1	20900000000	-1	20900000000	0	None	55	644	57	False	False	8	0	85
Phu kien Nam	Giày Da Nam Thời Trang Cao Cấp MANDO - GDB26	Hà Nội	1526359576	1609910398	83550822	True	None	False	7	False	4.928571	39	3	0	0	0	None	None	45000000000	-1	45000000000	-1	45000000000	0	None	1935	1565	42	False	True	9	1	94
Phu kien Nam	[KHÔNG ƯNG ĐỔI TRẢ] MŨ THỜI TRANG NAM NƯ UZLLANG UNISEX-ONE-a	Hà Nội	1605661961	1609910398	4248437	False	21%	False	2	False	5.0	1	0	0	0	0	None	None	5500000000	7000000000	5500000000	7000000000	5500000000	7000000000	None	189	53	1	False	False	8	0	6
Phu kien Nam	Tất lười nam ngắn cổ kẻ ngang thời trang TN06	Hà Nội	1574395441	1609910398	35514957	True	40%	False	5	False	4.789474	35	1	0	1	1	None	None	390000000	650000000	390000000	650000000	390000000	650000000	None	8	476	38	False	True	9	1	911
Phu kien Nam	NÓN KẾT LƯỠI TRAI PHỐI LƯỚI THỜI TRANG NAM	TP. Hồ Chí Minh	1590110004	1609910398	19800394	False	10%	False	6	False	5.0	2	0	0	0	0	None	None	3240000000	3600000000	3240000000	3600000000	3240000000	3600000000	None	1	17	2	False	True	3	0	2
Phu kien Nam	Nón kết đen Dù SON vá da mỏ và đuôi thời trang nam	TP. Hồ Chí Minh	1606924641	1609910398	2985757	True	None	False	1	False	5.0	1	0	0	0	0	None	None	9500000000	-1	9500000000	-1	9500000000	0	None	1	11	1	False	False	4	0	2
Phu kien Nam	Kính thời trang Nam ma: 0508	Hà Nội	1582207769	1609910398	27702629	False	None	False	6	False	5.0	3	0	0	0	0	None	None	50000000000	-1	150000000000	-1	50000000000	0	None	2	1	3	False	True	1	0	11
Phu kien Nam	Nón kết, Mũ lưỡi trai thể thao lưới 2 lớp cao cấp thấm hút mồ hôi thời trang nam	None	1591948334	1609910398	17962064	False	25%	False	3	None	4.888889	8	1	0	0	0	None	None	4900000000	6500000000	4900000000	6500000000	4900000000	6500000000	None	3	114	9	False	False	5	1	19
Phu kien Nam	Dây đeo ngực giả da thời trang nam	Nước ngoài	1567228779	1609910398	42681619	False	15%	False	1	False	5.0	5	0	0	0	0	None	None	7905000000	9300000000	7905000000	9300000000	7905000000	9300000000	None	27	156	5	False	False	9	0	20
Phu kien Nam	Mũ nón lưỡi trai nam Ediko thời trang nam	None	1607101104	1609910398	2809294	False	None	False	1	None	5.0	3	0	0	0	0	None	None	25000000000	-1	25000000000	-1	25000000000	0	None	0	23	3	False	False	4	0	38
Phu kien Nam	Khăn quàng cổ nam ấm đẹp thời trang	Hà Nội	1548355374	1609910398	61555024	True	None	False	3	False	4.988095	83	1	0	0	0	None	None	20800000000	-1	20800000000	-1	20800000000	0	None	16401	1009	84	False	True	8	0	149
Phu kien Nam	Cà vạt nam thắt sẵn thời trang bản nhỏ 6cm cao cấp chất lượng tốt, Cà vạt thắt sẵn phong cách Hàn Quốc CV-62 - AdamZone	Hà Nội	1575744319	1609910398	34166079	True	None	False	20	False	4.944444	17	1	0	0	0	None	None	8899900000	-1	8899900000	-1	8899900000	0	None	6	274	18	False	True	7	0	57
Phu kien Nam	Đôi Tất Chân Len Dày Giữ Ấm Thời Trang Nam	Nước ngoài	1603539306	1609910398	6371092	False	40%	False	5	False	4.909091	10	1	0	0	0	None	None	1960000000	3260000000	1960000000	3260000000	1960000000	3260000000	None	17	773	11	False	False	9	0	81
Phu kien Nam	Nón Kết Phối Lưới QUẢNG CHÂU GUICII THỜI TRANG NAM	TP. Hồ Chí Minh	1597766715	1609910398	12143683	True	9%	False	3	False	4.882353	16	0	1	0	0	None	None	4550000000	5000000000	4550000000	5000000000	4550000000	5000000000	None	10	436	17	False	False	4	0	43
Phu kien Nam	Mũ Len Trùm Đầu Giữ Ấm Thời Trang Nam	Nước ngoài	1596620307	1609910398	13290091	False	50%	False	5	None	4.5	2	2	0	0	0	None	None	11430000000	22750000000	11810000000	23500000000	11430000000	22750000000	None	8	776	4	False	False	9	0	23
Phu kien Nam	Nón kết lưỡi trai ông địa - mũ thời trang nam	TP. Hồ Chí Minh	1586513662	1609910398	23396736	False	20%	False	3	False	5.0	4	0	0	0	0	None	None	3600000000	4500000000	3600000000	4500000000	3600000000	4500000000	None	0	44	4	False	False	3	0	18
Phu kien Nam	Vớ thể thao thoáng khí phong cách Hàn Quốc thời trang nam	Nước ngoài	1598509749	1609910398	11400649	False	40%	False	3	False	4.909091	264	4	3	1	3	None	None	1980000000	3300000000	1980000000	3300000000	1980000000	3300000000	None	225	3259	275	False	False	9	0	615
Phu kien Nam	Vớ thời trang nam	None	1544846882	1609910398	65063516	False	None	False	4	None	5.0	28	0	0	0	0	None	None	15000000000	-1	25000000000	-1	15000000000	0	None	3	1	28	False	True	1	0	72
Phu kien Nam	Bộ Cà vạt 8cm làm Quà tặng cao cấp, Kẹp cà vạt, Ghim cài áo thời trang Nam CCV-16, CCV-31 - AdamZone	Hà Nội	1575908179	1609910398	34002219	True	29%	False	38	False	4.8333330000000005	51	8	1	0	0	None	None	14299900000	20000000000	14299900000	20000000000	14299900000	20000000000	None	43	448	60	False	True	9	0	145
Phu kien Nam	Combo 5 Đôi Tất Thể Thao Hàng Thời Trang Nam Cổ Ngắn	Hà Nội	1607091517	1609910398	2818881	False	None	False	5	False	4.5	1	1	0	0	0	None	None	2900000000	-1	2900000000	-1	2900000000	0	None	4	44	2	False	False	6	0	131
Phu kien Nam	Nón Kết Rằn Ri Bộ Đội Thời Trang Nam Cá Tính Mạnh Mẽ	TP. Hồ Chí Minh	1600067339	1609910398	9843059	True	None	False	1	False	5.0	2	0	0	0	0	None	None	5000000000	-1	5000000000	-1	5000000000	0	None	0	46	2	False	False	4	0	3
Phu kien Nam	Mũ lưỡi trai, nón thời trang nam	TP. Hồ Chí Minh	1566606689	1609910398	43303709	False	40%	False	1	False	4.75	3	1	0	0	0	None	None	4500000000	7500000000	4500000000	7500000000	4500000000	7500000000	None	3	66	4	False	True	7	1	11
Phu kien Nam	Mũ Lưỡi Trai Thời Trang Nam Hàn Quốc TF	Hà Nội	1602760710	1609910398	7149688	False	46%	False	1	False	4.666667	5	0	1	0	0	None	None	8900000000	16600000000	8900000000	16600000000	8900000000	16600000000	None	8	493	6	False	False	5	0	17
Phu kien Nam	Nón kết HipHop Snapback vá Thêu Jodan thời trang nam	TP. Hồ Chí Minh	1606277002	1609910398	3633396	True	None	False	3	False	5.0	4	0	0	0	0	None	None	4900000000	-1	4900000000	-1	4900000000	0	None	0	278	4	False	False	4	0	11
Phu kien Nam	Túi thời trang nam. Siêu tiện siêu phong cách.	Hà Nội	1544053721	1609910398	65856677	False	None	False	1	False	5.0	4	0	0	0	0	None	None	5500000000	-1	5500000000	-1	5500000000	0	None	399	1	4	False	True	9	0	7
Phu kien Nam	Nón kết thời trang nam màu đen đẹp (mũ trơn) - Vải Kaki xịn	Cần Thơ	1582544658	1609910398	27365740	True	None	False	1	False	4.666667	5	0	1	0	0	None	None	4200000000	-1	4200000000	-1	4200000000	0	None	2	225	6	True	True	4	0	21
Phu kien Nam	NÓN KẾT ĐUÔI DÀI V-MADE - Thời Trang Nam Siêu Đẹp	TP. Hồ Chí Minh	1554650106	1609910398	55260292	True	None	False	3	False	4.909091	10	1	0	0	0	None	None	3000000000	-1	3000000000	-1	3000000000	0	None	8	112	11	False	True	5	0	52
Phu kien Nam	Áo gi-lê dáng ôm lịch lãm thời trang nam phong cách doanh nhân	Nước ngoài	1536320399	1609910398	73589999	True	43%	False	15	False	4.5	3	3	0	0	0	None	None	9900000000	16700000000	9900000000	17300000000	9900000000	16700000000	None	8	119	6	False	True	8	0	14
Phu kien Nam	Nón nữ, mũ nồi mỏ da, mũ kaki dày, mũ nam, nón nam, mũ thời trang nam, nón giá rẻ, nón xinh, nón thời trang nam nữ N057	TP. Hồ Chí Minh	1542363392	1609910398	67547006	True	50%	False	2	False	4.111111	5	2	1	0	1	None	None	5500000000	11000000000	5500000000	11000000000	5500000000	11000000000	None	45	63	9	False	True	9	0	27
Phu kien Nam	Mũ beret đánh gôn thời trang nam trẻ trung cá tính	Nước ngoài	1557923238	1609910398	51987160	False	50%	False	8	False	4.172414	20	3	1	1	4	None	None	2400000000	4800000000	5050000000	10100000000	2400000000	4800000000	None	49	776	29	False	True	9	0	149
Phu kien Nam	NÓN BUCKET RẰN RI THỜI TRANG NAM	TP. Hồ Chí Minh	1587551355	1609910398	22359043	True	None	False	3	False	5.0	3	0	0	0	0	None	None	4090000000	-1	4090000000	-1	4090000000	0	None	1	7	3	False	False	1	0	9
Phu kien Nam	Set 5 cặp tất xỏ ngón thời trang nam	Nước ngoài	1535457750	1609910398	74452648	True	40%	False	0	False	4.666667	2	1	0	0	0	None	None	7560000000	12600000000	7560000000	12600000000	7560000000	12600000000	None	6	10	3	False	True	7	0	14
Phu kien Nam	Thắt Lưng Dây Nịt Thời Trang Nam Giả Da Zenkonam MEN THATLUNG 028 BR	Hà Nội	1495768331	1609910398	114142067	True	None	False	1	False	4.666667	2	1	0	0	0	None	None	9900000000	-1	9900000000	-1	9900000000	0	None	8	2	3	False	True	3	0	8
Phu kien Nam	Tất dài phối màu thời trang nam D013	Nước ngoài	1575425520	1609910398	34484878	True	36%	False	5	False	4.8	9	0	1	0	0	None	None	1280000000	2000000000	1280000000	2000000000	1280000000	2000000000	None	1	18	10	False	False	7	0	29
Phu kien Nam	Nón lưỡi trai Kaki nam nữ MrCAPs freesize, full hộp, Nón Kết thêu Logo, Trắng, Đen	TP. Hồ Chí Minh	1583290195	1609910398	26620203	False	7%	False	12	False	4.7	26	2	0	1	1	None	None	13900000000	15000000000	13900000000	15000000000	13900000000	15000000000	None	1930	836	30	False	True	8	0	117
Phu kien Nam	Nón lưỡi trai Kaki Couture nam nữ freesize, full hộp, Nón Kết thêu Logo,	TP. Hồ Chí Minh	1598685144	1609910398	11225254	False	40%	False	2	False	5.0	8	0	0	0	0	None	None	15000000000	25000000000	15000000000	25000000000	15000000000	25000000000	None	16	210	8	False	False	8	1	17
Phu kien Nam	Nón lưỡi trai Kaki nam nữ MrCAPs freesize, full hộp, Nón Kết thêu Logo,	TP. Hồ Chí Minh	1598253164	1609910398	11657234	False	7%	False	15	False	4.615385	11	1	0	0	1	None	None	13900000000	15000000000	13900000000	15000000000	13900000000	15000000000	None	19	369	13	False	False	8	0	30
Phu kien Nam	Nón lưỡi trai Kaki nam nữ MrCAPs freesize, full hộp, Nón Kết thêu Logo, Trắng, Đen	None	1603449517	1609910398	6460881	False	7%	False	20	None	4.7647059999999986	13	4	0	0	0	None	None	13900000000	15000000000	13900000000	15000000000	13900000000	15000000000	None	28	696	17	False	False	6	0	55
Phu kien Nam	Mũ Nón Kết - Mũ Lưỡi Trai Kaki Rách Thời Trang Cao Cấp cực chất dành cho cả nam và nữ.	None	1587716980	1609910398	22193418	False	40%	False	3	None	4.802326	74	7	5	0	0	None	None	15000000000	25000000000	15000000000	25000000000	15000000000	25000000000	None	142	1237	86	False	True	9	0	223
Phu kien Nam	Nón lưỡi trai Kaki nam nữ MrCAPs freesize, full hộp,thời tang	None	1605778225	1609910398	4132173	False	7%	False	6	None	3.0	0	0	1	0	0	None	None	13900000000	15000000000	13900000000	15000000000	13900000000	15000000000	None	3	375	1	False	False	6	0	3
Phu kien Nam	Nón lưỡi trai Snapback WOLVES nam nữ CAP MAN freesize, full hộp, Nón Kết thêu Logo, Trắng Xanh, Đen Đỏ	TP. Hồ Chí Minh	1607313960	1609910398	2596438	False	20%	False	2	False	5.0	2	0	0	0	0	None	None	19900000000	25000000000	19900000000	25000000000	19900000000	25000000000	None	1	681	2	False	False	9	0	3
Phu kien Nam	10 đôi tất nam cổ cao,vớ nam siêu chống thối nhật cổ cao (loại đẹp)	Hà Nội	1600504376	1609910398	9406022	True	None	False	1	False	4.914062	122	2	3	1	0	None	None	6500000000	-1	6500000000	-1	6500000000	0	None	44	5229	128	False	False	6	0	358
Phu kien Nam	Nón lưỡi trai Kaki US Trắng Đen nam nữ CAP MAN freesize, full hộp, Nón Kết thêu Logo,	TP. Hồ Chí Minh	1605170663	1609910398	4739735	False	20%	False	2	False	5.0	1	0	0	0	0	None	None	19900000000	25000000000	19900000000	25000000000	19900000000	25000000000	None	2	304	1	False	False	8	0	5
Phu kien Nam	SET 5 ĐÔI TẤT NAM SỢI TRE KHỬ MÙI CAO CẤP	Hà Nội	1540485484	1609910398	69424914	True	34%	False	1	False	4.540541	27	3	7	0	0	None	None	9900000000	15000000000	9900000000	15000000000	9900000000	15000000000	None	9152	629	36	False	True	3	0	97
Phu kien Nam	Nón kết CLB Manchester United Mẫu 2 ^oo^ Thời trang Nam	TP. Hồ Chí Minh	1510025849	1609910398	99884549	False	None	False	0	False	4.8333330000000005	5	1	0	0	0	None	None	9800000000	-1	9800000000	-1	9800000000	0	None	7	21	8	False	True	4	0	16
Phu kien Nam	Mũ bê rê cổ điển thời trang nam	Nước ngoài	1539263888	1609910398	70646510	False	20%	False	3	False	4.666667	2	1	0	0	0	None	None	11600000000	14500000000	11600000000	14500000000	11600000000	14500000000	None	14	46	3	False	True	6	0	12
Phu kien Nam	Thắt Lưng Vải Thời Trang Nam Phong Cách Thể Thao	Nước ngoài	1538204656	1609910398	71705742	True	38%	False	3	False	4.6	7	2	1	0	0	None	None	2976000000	4800000000	2976000000	4800000000	2976000000	4800000000	None	3	56	10	False	True	9	0	103
Phu kien Nam	Nón thời trang nam NY cao cấp	TP. Hồ Chí Minh	1569899041	1609910398	40011357	False	50%	False	3	False	5.0	2	0	0	0	0	None	None	3800000000	7600000000	3800000000	7600000000	3800000000	7600000000	None	0	1	2	False	True	9	0	8
Phu kien Nam	Nón kết Abercrombie & Fitch (Mẫu 3) ^oo^ Thời trang Nam	TP. Hồ Chí Minh	1509532096	1609910398	100378302	False	None	False	0	False	5.0	5	0	0	0	0	None	None	14800000000	-1	14800000000	-1	14800000000	0	None	4	1	5	False	True	4	0	15
Phu kien Nam	Khăn đa năng thời trang nam 2 lớp cao cấp theo tiêu chuẩn xuất khẩu Pháp	None	1588776146	1609910398	21134252	False	50%	False	3	None	4.5	10	0	1	0	1	None	None	5000000000	10000000000	5000000000	10000000000	5000000000	10000000000	None	5	395	12	False	False	9	0	37
Phu kien Nam	Nón kết Reebok (Mẫu 2) ^oo^ Thời trang Nam [Tặng khẩu trang]	TP. Hồ Chí Minh	1503312344	1609910398	106598054	False	None	False	0	False	5.0	5	0	0	0	0	None	None	14800000000	-1	14800000000	-1	14800000000	0	None	12	0	5	False	True	4	0	9
Phu kien Nam	Vớ Nam Thông Thường Vớ Trẻ Thể Thao Nam Thời Trang Nam Vớ Ngắn 2020	Nước ngoài	1576220178	1609910398	33690220	False	50%	False	5	False	5.0	8	0	0	0	0	None	None	812000000	1623600000	812000000	1623600000	812000000	1623600000	None	6	33	8	False	False	9	0	73
Phu kien Nam	Nón Kết Đuôi Số - Thời Trang Nam Siêu Đẹp	TP. Hồ Chí Minh	1554654225	1609910398	55256173	True	None	False	2	False	5.0	3	0	0	0	0	None	None	3900000000	-1	3900000000	-1	3900000000	0	None	5	19	3	False	True	3	0	5
Phu kien Nam	Tất thời trang nam hàng ngày in chữ SN629	Nước ngoài	1589723593	1609910398	20186805	True	48%	False	5	False	4.96	24	1	0	0	0	None	None	1990000000	3800000000	1990000000	3800000000	1990000000	3800000000	None	7	14	25	False	True	9	0	79
Phu kien Nam	thắt lưng da thật playboy mới nhất/ Thắt lưng thời trang nam/ dây lưng cho nam giới/ thắt lugw nâu,đen	None	1507191565	1609910398	102718833	False	None	False	1	None	5.0	3	0	0	0	0	None	None	69900000000	-1	69900000000	-1	69900000000	0	None	5	0	3	False	True	4	0	5
Phu kien Nam	Mũ kết NS (Mẫu 1) ^oo^ Thời trang Nam	TP. Hồ Chí Minh	1500461548	1609910398	109448850	False	None	False	0	False	5.0	4	0	0	0	0	None	None	7800000000	-1	7800000000	-1	7800000000	0	None	13	0	4	False	True	9	0	11
Phu kien Nam	Vớ thời trang nam	TP. Hồ Chí Minh	1544846757	1609910398	65063641	False	None	False	4	False	5.0	51	0	0	0	0	None	None	5000000000	-1	20000000000	-1	5000000000	0	None	2	7	51	False	True	1	0	119
Phu kien Nam	Mũ phớt thời trang nam trung niên chất liệu vải nỉ phong cách lịch lãm, Nón phớt vải nỉ	Hà Nội	1550041744	1609910398	59868654	True	28%	False	2	False	5.0	23	0	0	0	0	None	None	7900000000	11000000000	7900000000	11000000000	7900000000	11000000000	None	1025	110	23	False	True	7	0	85
Phu kien Nam	Bộ Quà tặng Cà Vạt cao cấp 8cm tự thắt, Kẹp cà vạt, Ghim cài áo thời trang Nam CCV-06, CCV-15 - AdamZone	Hà Nội	1572717335	1609910398	37193063	True	29%	False	19	False	5.0	13	0	0	0	0	None	None	14299900000	20000000000	14299900000	20000000000	14299900000	20000000000	None	10	90	13	False	True	9	0	27
Phu kien Nam	Khăn tay vuông 22cm * 22cm thời trang nam lịch lãm	Nước ngoài	1532674657	1609910398	77235741	True	23%	False	0	False	5.0	6	0	0	0	0	None	None	1963500000	2550000000	2025100000	2630000000	1963500000	2550000000	None	5	21	6	False	False	9	0	27
Phu kien Nam	Nón kết NYC (Mẫu 7) ^oo^ Thời trang Nam	TP. Hồ Chí Minh	1509706644	1609910398	100203754	False	None	False	0	False	0.0	0	0	0	0	0	None	None	17800000000	-1	17800000000	-1	17800000000	0	None	0	1	0	False	True	3	0	0
Phu kien Nam	Nịt bít tất chữ Y thời trang nam gợi cảm	Nước ngoài	1554793974	1609910398	55116424	False	None	False	0	False	5.0	6	0	0	0	0	None	None	6183900000	-1	6518200000	-1	6183900000	0	None	6	27	6	False	True	9	0	38
Phu kien Nam	Thắt lưng vải canvas chất lượng cao thời trang nam	Nước ngoài	1563266055	1609910398	46644343	False	None	False	1	False	4.875	7	1	0	0	0	None	None	3000000000	-1	3000000000	-1	3000000000	0	None	24	50	8	False	True	3	0	31
Phu kien Nam	[HÀNG VN ]BUCKET PHOM CỤP THỜI TRANG NAM NỮ-NO OOUBT	TP. Hồ Chí Minh	1593503030	1609910398	16407368	True	5%	False	10	False	4.946429	53	3	0	0	0	None	None	2375000000	2500000000	2375000000	2500000000	2375000000	2500000000	None	38	623	56	False	False	4	0	376
Phu kien Nam	Mũ Beret thời trang cho cả nam và nữ	Nước ngoài	1532500903	1609910398	77409495	False	31%	False	6	False	4.636364	17	3	1	1	0	None	None	4347000000	6300000000	4347000000	6300000000	4347000000	6300000000	None	85	160	22	False	False	9	0	199
Phu kien Nam	MŨ HUỲNH QUANG THỜI TRANG XỊN NAM NỮ	TP. Hồ Chí Minh	1590905532	1609910398	19004866	True	None	False	6	False	5.0	21	0	0	0	0	None	None	7990000000	-1	7990000000	-1	7990000000	0	None	33	213	21	False	True	8	1	104
Phu kien Nam	Nón Kết Chữ T - Thời Trang Nam Siêu Đẹp	TP. Hồ Chí Minh	1554654896	1609910398	55255502	True	None	False	2	False	5.0	9	0	0	0	0	None	None	3000000000	-1	3000000000	-1	3000000000	0	None	7	29	9	False	True	3	0	40
Phu kien Nam	NÓN KẾT MŨ LƯỠI TRAI CON GÀ PHỐI LƯỚI THỜI TRANG NAM NỮ	TP. Hồ Chí Minh	1599814824	1609910398	10095574	True	None	False	1	False	4.68	19	5	0	1	0	None	None	4900000000	-1	4900000000	-1	4900000000	0	None	9	828	25	False	True	2	0	123
Phu kien Nam	Dây đeo quần kiểu chữ y 6 nút thời trang cho nam	Nước ngoài	1591105492	1609910398	18804906	False	27%	False	4	False	5.0	4	0	0	0	0	None	None	9630000000	13140000000	9630000000	13140000000	9630000000	13140000000	None	6	130	4	False	False	9	0	55
Phu kien Nam	Cà vạt Nam bản nhỏ 5cm thời trang giá rẻ phù hợp giới trẻ phong cách thời trang Hàn Quốc	Hà Nội	1590344188	1609910398	19566210	True	None	False	19	False	4.676471	28	4	0	1	1	None	None	5490000000	-1	5490000000	-1	5490000000	0	None	24	881	34	False	True	9	0	157
Phu kien Nam	Găng Tay Da Giữ Ấm Hở Ngón Thời Trang Nam	Nước ngoài	1578279876	1609910398	31630522	False	None	False	48	False	0.0	0	0	0	0	0	None	None	17950000000	-1	25170000000	-1	17950000000	0	None	1	4	0	False	False	6	0	0
Phu kien Nam	Nón Snapback Nam Nữ Thời Trang N86 - Mũ Hiphop N86	Hà Nội	1585831673	1609910398	24078725	False	46%	False	2	False	4.84375	56	6	2	0	0	None	None	6900000000	12800000000	6900000000	12800000000	6900000000	12800000000	None	318	616	64	False	True	9	0	199
Phu kien Nam	Bộ nón kết hợp khăn bịt mặt thiết kế chống nắng hiệu quả thời trang cho nam	Nước ngoài	1557913107	1609910398	51997291	False	24%	False	0	False	4.857143	25	2	1	0	0	None	None	9450000000	12200000000	9590000000	12400000000	9450000000	12200000000	None	56	300	28	False	True	6	0	104
Phu kien Nam	Mũ Lưỡi Trai Da Thật Thời Trang Nam	Nước ngoài	1604163131	1609910398	5747267	False	1%	False	4	False	0.0	0	0	0	0	0	None	None	39980000000	40420000000	39980000000	40420000000	39980000000	40420000000	None	1	14	0	False	True	9	0	0
Phu kien Nam	Nơ Đeo Cổ Thời Trang Nam Lịch Lãm	Nước ngoài	1595230466	1609910398	14679932	True	40%	False	6	False	0.0	0	0	0	0	0	None	None	2694000000	4490000000	2694000000	4490000000	2694000000	4490000000	None	0	4	0	False	True	9	0	0
Phu kien Nam	Cà vạt Nam cao cấp bản nhỏ 5cm thời trang Hàn Quốc, cà vạt tự thắt - AdamZone	None	1591032752	1609910398	18877646	False	None	False	6	None	4.666667	10	1	0	1	0	None	None	6500000000	-1	6500000000	-1	6500000000	0	None	11	556	12	False	True	6	0	50
Phu kien Nam	Nón Mũ Len Nam Nữ Nhiều Màu Thời Trang Phong Cách Unisex Dày Đẹp M106	Hà Nội	1602149000	1609910398	7761398	True	50%	False	7	False	4.862069	26	2	1	0	0	None	None	2500000000	2500000000	2500000000	5000000000	2500000000	2500000000	None	98	12161	29	False	True	6	0	81
Phu kien Nam	Mũ Lưỡi Trai Chống Nắng Fendi Thời Trang Nam	Nước ngoài	1602077559	1609910398	7832839	False	50%	False	2	False	0.0	0	0	0	0	0	None	None	44960000000	89470000000	44960000000	89470000000	44960000000	89470000000	None	0	5	0	False	False	9	0	0
Phu kien Nam	Khăn choàng cổ giữ ấm thời trang cho nam	Nước ngoài	1541144936	1609910398	68765462	True	50%	False	4	False	4.821429	26	1	0	0	1	None	None	4172900000	8345700000	4172900000	8345700000	4172900000	8345700000	None	23	1196	28	False	False	9	0	114
Phu kien Nam	Nón kết họa tiết rằn ri thời trang nam	Nước ngoài	1589966361	1609910398	19944037	False	39%	False	4	False	0.0	0	0	0	0	0	None	None	4740000000	7780000000	5310000000	8680000000	4740000000	7780000000	None	0	0	0	False	False	7	0	0
Phu kien Nam	NÓN KẾT HÀNG GC CAO CẤP, NÓN KẾT THỜI TRANG NAM NỮ SIÊU ĐẸP	TP. Hồ Chí Minh	1599039242	1609910398	10871156	False	29%	False	1	False	4.904762	19	2	0	0	0	None	None	6745000000	9500000000	6745000000	9500000000	6745000000	9500000000	None	26	1716	21	False	False	7	1	83
Phu kien Nam	Nón thời trang nam NY cao cấp.	TP. Hồ Chí Minh	1600156820	1609910398	9753578	False	50%	False	3	False	0.0	0	0	0	0	0	None	None	3800000000	7600000000	3800000000	7600000000	3800000000	7600000000	None	0	3	0	False	False	9	0	0
Phu kien Nam	khăn choàng thời trang cho nam	None	1596700608	1609910398	13209790	False	None	False	0	None	5.0	23	0	0	0	0	None	None	10000000000	-1	35000000000	-1	10000000000	0	None	1	163	23	False	False	1	0	26
