name	shop_location	shopee_verified	discount	is_adult	options	show_official_shop_label_in_title	rating_star	rating_count	flash_sale	upcoming_flash_sale	price_min	price_min_before_discoun	price_max	price_max_before_discount	price	price_before_discount	coin_earn_label	liked_count	view_count	cmt_count	is_preferred_plus_seller	show_free_shipping	images	video_info_list	sold	historical_sold
Hộp 4 Sịp Đùi Boxer Thông Hơi Cao Cấp Dành Cho Nam VEIKUCOOL	Hà Nội	True	41%	False	4	False	4.852113	[1563, 11, 5, 35, 106, 1406]	None	None	11900000000	20000000000	11900000000	20000000000	11900000000	20000000000	None	616	12603	1563	False	True	9	1	524	4861
Quần âu nam Hàn Quốc dáng ôm công sở quần tây nam vải co giãn nhẹ chống nhăn chống xù	Hà Nội	True	45%	False	8	False	4.595002	[3124, 119, 76, 161, 247, 2521]	None	None	7200000000	13000000000	7500000000	13000000000	7200000000	13000000000	None	7262	42548	3124	False	True	8	1	2113	18229
Combo 3 quần lót nam ADlDAS (mua 3 tặng 1) Dư xịn	TP. Hồ Chí Minh	False	None	False	4	False	5.0	[7, 0, 0, 0, 0, 7]	None	None	25000000000	-1	25000000000	-1	25000000000	0	None	3884	2438	7	False	False	5	0	14	16
Quần Jogger - Quần Jogger nam đẹp - Kiểu dáng thể thao, năng động, dáng khỏe khoắn, bao đẹp cho các bạn trẻ	Hà Nội	False	44%	False	5	False	4.866667	[30, 0, 1, 0, 1, 28]	None	None	10900000000	19500000000	10900000000	19500000000	10900000000	19500000000	None	156	1016	30	False	False	6	0	89	323
[Mã MAJK12 hoàn 15% đơn 99K tối đa 50K xu] Quần Lót Nam Jockey Trunk Thun Poly - JAMB0328	TP. Hồ Chí Minh	False	37%	False	3	True	5.0	[29, 0, 0, 0, 0, 29]	None	None	7900000000	12500000000	7900000000	12500000000	7900000000	12500000000	None	19	1821	29	False	False	9	0	45	131
Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	True	43%	False	8	False	4.810651	[174, 4, 0, 4, 8, 158]	None	None	6900000000	12000000000	7400000000	12000000000	6900000000	12000000000	None	70	4177	174	False	True	8	1	321	5474
QUẦN JEAN THỜI TRANG NAM RÁCH GỐI	TP. Hồ Chí Minh	True	50%	False	5	False	4.857143	[7, 0, 0, 0, 1, 6]	None	None	12500000000	25000000000	12500000000	25000000000	12500000000	25000000000	None	4	66	7	False	True	1	0	2	13
quần thời trang nam-quần jogger nam túi hộp ống bó	TP. Hồ Chí Minh	False	None	False	1	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	6500000000	-1	6500000000	-1	6500000000	0	None	0	125	1	False	False	4	0	2	4
(Hàng sịn ) Quần Âu Nam Đẹp KOREA vải mịn dáng slimfit phong cách Hàn Quốc đẳng cấp Thời trang nam	Hà Nội	True	45%	False	7	False	4.833828	[337, 0, 2, 8, 34, 293]	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	201	12281	337	True	True	8	1	372	8057
Quần tây nam (đen) ống côn dáng body, quần âu nam phong cách thời trang nam cao cấp OKU	TP. Hồ Chí Minh	True	42%	False	7	False	4.55	[100, 3, 3, 7, 10, 77]	None	None	9900000000	17000000000	9900000000	17000000000	9900000000	17000000000	None	57	5947	100	False	False	9	1	523	1299
QUẦN SHORT JEAN NAM - Thời trang nam	Thừa Thiên Huế	False	48%	False	6	False	5.0	[3, 0, 0, 0, 0, 3]	None	None	7500000000	14500000000	7500000000	14500000000	7500000000	14500000000	None	6	26	3	False	False	7	0	5	14
Quần tây âu (2 Màu ĐEN  XANH) Nam Nữ Unisex [Thời trang nam]	Hà Nội	True	28%	False	7	False	4.896104	[77, 1, 0, 0, 4, 72]	None	None	12900000000	18000000000	12900000000	18000000000	12900000000	18000000000	None	85	2036	77	True	True	7	0	20	1808
Quần đùi thể thao thời trang nam Bonado Ha04	TP. Hồ Chí Minh	False	47%	False	4	True	4.786667	[225, 4, 0, 5, 22, 194]	None	None	6900000000	13000000000	6900000000	13000000000	6900000000	13000000000	None	1211	2720	225	False	True	7	1	113	956
Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	True	45%	False	7	False	4.875233	[1611, 6, 7, 38, 80, 1480]	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	633	11140	1611	True	True	9	1	546	11571
Quần Jogger Thời Trang Nam Vải Đũi (Linen) Cao Cấp	Hà Nội	False	None	False	4	False	4.776596	[94, 1, 1, 5, 4, 83]	None	None	20000000000	-1	20000000000	-1	20000000000	0	None	47	110	94	False	False	9	0	4	258
Quần tây nam họa tiết dáng côn cao cấp (màu xám tiêu) đẳng cấp Thời trang nam phong cách công sở	Hà Nội	False	47%	False	7	False	5.0	[18, 0, 0, 0, 0, 18]	None	None	15900000000	30000000000	15900000000	30000000000	15900000000	30000000000	None	6648	7416	18	False	False	3	1	600	600
Quần dài Logo thời trang nam, One 58	Hà Nội	True	39%	False	3	False	5.0	[3, 0, 0, 0, 0, 3]	None	None	10900000000	17900000000	10900000000	17900000000	10900000000	17900000000	None	1	114	3	False	False	4	0	0	3
Quần âu nam đẹp dáng ôm vải co giãn phong cách thời trang nam hàn quốc	Hà Nội	False	48%	False	7	False	4.944444	[18, 0, 0, 0, 1, 17]	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	6706	7509	18	False	False	8	1	592	593
Quần Kaki Nam dáng côn vải co giãn nhẹ đẳng cấp thời trang nam cao cấp	Hà Nội	True	39%	False	7	False	4.652819	[337, 4, 4, 26, 37, 266]	None	None	12900000000	21000000000	12900000000	21000000000	12900000000	21000000000	None	1458	5396	337	False	True	9	0	128	4175
Quần Jean Nam MANDO Rách Gối Ống Rộng Thời Trang Nam Phong Cách Hàn Quốc QJN048	Hà Nội	True	8%	False	4	False	4.0	[2, 0, 0, 1, 0, 1]	None	None	34900000000	38000000000	34900000000	38000000000	34900000000	38000000000	None	4	421	2	False	False	3	0	1	6
(VIDEO THẬT ) Quần  Âu Nam Côn Ống Dáng Ôm Vải Co Giãn Nhẹ QA01 [Thời trang nam] [XỊN MỊN]	Hà Nội	False	31%	False	7	False	5.0	[13, 0, 0, 0, 0, 13]	None	None	12593900000	18252000000	12593900000	18252000000	12593900000	18252000000	None	0	44	13	False	False	8	0	0	171
Quần tây âu (2 Màu ĐEN  XANH) Nam Nữ Unisex [Thời trang nam]	Hà Nội	False	39%	False	7	False	5.0	[13, 0, 0, 0, 0, 13]	None	None	10900000000	18000000000	10900000000	18000000000	10900000000	18000000000	None	787	253	13	False	False	9	0	456	1456
Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	True	34%	False	7	False	4.857585	[323, 0, 2, 13, 14, 294]	None	None	11900000000	18000000000	11900000000	18000000000	11900000000	18000000000	None	124	3071	323	True	True	9	1	105	13198
Quần dài bo gấu nam Việt Thắng Q07.1906 - Quần chất liệu cotton, mặc ấm, mặc thoải mái	Hà Nội	False	None	False	3	True	5.0	[3, 0, 0, 0, 0, 3]	None	None	23500000000	-1	23500000000	-1	23500000000	0	None	2	220	3	False	False	5	0	5	8
Quần Short Nam Dáng Ôm, vải Tuyết Mưa Mềm Mịn Phong Cách Thời Trang Nam Hàn Quốc	Hà Nội	False	47%	False	5	False	5.0	[3, 0, 0, 0, 0, 3]	None	None	9500000000	18000000000	9500000000	18000000000	9500000000	18000000000	None	1	36	3	False	False	6	0	325	325
[Ảnh thật ở sau] Quần âu nam đen ống suông giản dị thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	False	None	False	5	False	3.0	[1, 0, 0, 1, 0, 0]	None	None	20800000000	-1	20800000000	-1	20800000000	0	None	2	66	1	False	True	7	0	0	1
[Ảnh thật ở sau] Quần âu nam kẻ caro thời trang nam đồ nam chất lượng	TP. Hồ Chí Minh	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	21800000000	-1	21800000000	-1	21800000000	0	None	7	63	0	False	True	9	1	0	2
(Hàng sịn ) Quần HAREM  Nam Đẹp KOREA vải Kaki mịn co giãn màu  đen [Thời trang nam]	Hà Nội	False	None	False	5	False	3.0	[2, 1, 0, 0, 0, 1]	None	None	13900000000	-1	13900000000	-1	13900000000	0	None	3	147	2	False	False	4	0	2	7
Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	False	50%	False	7	False	4.777778	[9, 0, 0, 0, 2, 7]	None	None	7500000000	15000000000	8900000000	15000000000	7500000000	15000000000	None	2379	197	9	False	False	6	0	741	745
QUẦN BAGGY ĐŨI NAM Thời Trang Nam Cao Cấp Thương Hiệu Raacus (4 màu)	Hà Nội	True	50%	False	5	False	4.65024	[833, 23, 14, 40, 81, 675]	None	None	16250000000	32500000000	16900000000	32500000000	16250000000	32500000000	None	3262	3382	833	False	True	7	1	58	2512
Quần âu nam đẹp dáng ôm vải co giãn phong cách thời trang nam hàn quốc	Hà Nội	True	44%	False	7	False	4.823077	[520, 8, 4, 12, 24, 472]	None	None	8900000000	16000000000	8900000000	16000000000	8900000000	16000000000	None	4437	1208	520	False	True	9	1	63	4621
Quần Kaki Nam dáng côn vải co giãn nhẹ đẳng cấp thời trang nam cao cấp	Hà Nội	False	48%	False	7	False	5.0	[3, 0, 0, 0, 0, 3]	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	7584	8453	3	False	False	9	1	311	312
Quần đùi thời trang nam, mã Q01 phom 40-80kg	Hà Nội	True	47%	False	4	False	4.858586	[594, 7, 2, 8, 34, 543]	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	1521	1310	594	False	True	9	0	13	1858
Quần dài Jogger túi hộp dáng ôm thời trang nam, mã 226	Hà Nội	True	45%	False	3	False	5.0	[20, 0, 0, 0, 0, 20]	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	22	441	20	True	False	9	1	11	35
Quần Kaki Nam Co giãn, Dáng Âu Thời Trang Nam Cao cấp	Hà Nội	True	None	False	7	False	4.730769	[52, 1, 1, 1, 5, 44]	None	None	12900000000	-1	12900000000	-1	12900000000	0	None	575	1887	52	False	True	9	0	480	3965
[CAO CẤP] Quần tây nam ống côn dáng body, phong cách thời trang nam cao cấp	Hà Nội	True	25%	False	7	False	4.961538	[26, 0, 0, 0, 1, 25]	None	None	14900000000	19900000000	14900000000	19900000000	14900000000	19900000000	None	2	334	26	False	False	7	0	9	1574
Quần tây âu nam ZM vải co giãn ống côn trơn ĐẲNG CẤP thời trang nam không nhăn xù bai nhão	Hà Nội	True	49%	False	8	False	4.835052	[97, 2, 1, 2, 1, 91]	None	None	7900000000	15500000000	8900000000	15500000000	7900000000	15500000000	None	2708	333	98	False	True	9	1	20	3890
Quần tây nam học sinh dáng âu ống suôn cao cấp, vải co giãn phong cách thời trang nam Hàn Quốc	Hà Nội	True	34%	False	7	False	4.863636	[89, 0, 2, 2, 5, 80]	None	None	11900000000	18000000000	11900000000	18000000000	11900000000	18000000000	None	61	3705	89	True	True	9	1	67	1173
Quần tây nam hàn quốc (màu đen) ống côn dáng body, phong cách thời trang nam cao cấp	Hà Nội	True	28%	False	7	False	4.933333	[105, 1, 0, 1, 1, 102]	None	None	12900000000	18000000000	12900000000	18000000000	12900000000	18000000000	None	63	567	105	True	True	9	0	20	7679
Quần jogger đũi trơn - Quần nam cạp chun dài co giãn, thoải mái - Thời trang nam MK Clever -QJĐ03	Hà Nội	False	None	False	4	True	4.794118	[34, 0, 0, 1, 5, 28]	None	None	35000000000	-1	35000000000	-1	35000000000	0	None	22	2040	34	False	False	9	1	35	87
Quần đùi thể thao thời trang nam nam phom 50-80kg kynn shop	Hà Nội	True	17%	False	3	False	4.909091	[110, 0, 2, 0, 4, 104]	None	None	2900000000	3500000000	2900000000	3500000000	2900000000	3500000000	None	3878	650	110	True	True	7	0	47	292
(Hàng sịn ) Quần HAREM  Nam Đẹp KOREA vải mịn co giãn màu  đen [Thời trang nam]	Hà Nội	False	13%	False	5	False	4.897959	[98, 1, 0, 2, 2, 93]	None	None	19500000000	22500000000	19500000000	22500000000	19500000000	22500000000	None	74	1037	98	False	True	4	0	58	362
[DEAL SỐC] _ Quần đùi thời trang nam, phom 45-80kg	Hà Nội	True	42%	False	3	False	4.876106	[113, 0, 1, 4, 3, 105]	None	None	2900000000	5000000000	2900000000	5000000000	2900000000	5000000000	None	36	277	113	False	False	5	0	9	238
Quần Dài Lưng Thun Thời Trang Nam	Nước ngoài	False	30%	False	5	False	4.333333	[3, 0, 0, 1, 0, 2]	None	None	14700000000	21000000000	14700000000	21000000000	14700000000	21000000000	None	9	260	3	False	False	9	0	2	9
Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	False	48%	False	7	False	4.95	[20, 0, 0, 0, 1, 19]	None	None	12900000000	25000000000	12900000000	25000000000	12900000000	25000000000	None	7521	9550	20	False	False	8	1	9668	9670
Quần Đũi Nam Dài Thời Trang D33	Hà Nội	True	27%	False	4	False	4.606061	[396, 19, 6, 15, 32, 324]	None	None	10900000000	14900000000	10900000000	14900000000	10900000000	14900000000	None	439	9845	396	False	True	6	0	168	1335
Quần âu nam, quần baggy đen co dãn ôm ống côn vải chống nhăn cao cấp không bai, xù	Hà Nội	True	39%	False	8	False	4.663315	[8570, 264, 142, 351, 696, 7117]	None	None	8500000000	14000000000	8900000000	14000000000	8500000000	14000000000	None	26216	79787	8567	False	True	9	1	3745	29174
Combo 5 quần lót nam - DÁNG QUẦN SỊP ĐÙI BOXER - chất liệu cotton co giãn - mã thêu L01	Hà Nội	True	40%	False	4	False	4.946237	[93, 0, 1, 0, 2, 90]	None	None	26900000000	45000000000	26900000000	45000000000	26900000000	45000000000	None	66	1957	93	False	True	8	1	46	231
Quần kaki - Quần kaki nam cao cấp - Dáng côn trẻ, chất vải kaki co giãn, mềm mịn mặc cực kỳ thoải mái	Hà Nội	False	47%	False	7	False	4.758621	[29, 1, 0, 1, 1, 26]	None	None	13500000000	25500000000	13500000000	25500000000	13500000000	25500000000	None	145	880	29	False	False	6	0	89	307
[VẢI TUYẾT MƯA ]Quần âu nam dáng slimfit, chuẩn thiết kế hàn quốc, cực tôn dáng, lịch sự, trẻ trung	Hà Nội	True	45%	False	7	False	4.862745	[153, 3, 0, 3, 3, 144]	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	92	3661	153	False	False	9	0	1151	14035
HỘP 4 Quần Sịp Đùi Nam Boxer Paililong Kháng Khuẩn	TP. Hồ Chí Minh	True	36%	False	3	False	4.858612	[389, 2, 2, 9, 23, 353]	None	None	16000000000	25000000000	16000000000	25000000000	16000000000	25000000000	None	160	1470	389	False	True	9	0	66	1011
[Mã MAJK12 hoàn 15% đơn 99K tối đa 50K xu] Hộp 05 Quần Lót Nam Jockey Dáng Trunk Thun Cotton - JAMB0411P - TH2	TP. Hồ Chí Minh	False	22%	False	3	True	5.0	[8, 0, 0, 0, 0, 8]	None	None	48900000000	62500000000	48900000000	62500000000	48900000000	62500000000	None	7	1602	8	False	False	9	0	28	34
[VẢI TUYẾT MƯA ]Quần âu nam dáng slimfit, chuẩn thiết kế hàn quốc, cực tôn dáng, lịch sự, trẻ trung	Hà Nội	True	45%	False	7	False	4.844948	[574, 5, 4, 14, 29, 522]	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	532	29716	574	False	True	9	0	1135	8582
Quần Lót Nam Thoáng Khí Thời Trang Size L-4Xl	Nước ngoài	False	50%	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	2989900000	5979800000	2989900000	5979800000	2989900000	5979800000	None	1	92	0	False	False	8	0	6	6
[Kho Xả Xịn] Quần Kaki Nam Dáng Âu Thời Trang Cao Cấp, Trẻ Trung	Hà Nội	True	43%	False	7	False	4.682609	[230, 5, 5, 7, 24, 189]	None	None	12540000000	22000000000	12540000000	22000000000	12540000000	22000000000	None	123	7827	230	True	True	6	0	791	6173
Quần Short Cạp Chun Nam VT Q03.2068 - Chất liệu cotton, mặc thoải mái	Hà Nội	False	None	False	3	True	0.0	[0, 0, 0, 0, 0, 0]	None	None	11500000000	-1	11500000000	-1	11500000000	0	None	0	62	0	False	False	6	0	0	0
Quần jogger đũi co giãn - Quần nam phối khóa, họa tiết tinh tế, dáng đứng - Thời trang nam MK Clever- QJĐP02	Hà Nội	False	41%	False	4	True	4.785185	[135, 2, 3, 2, 8, 120]	None	None	17000000000	29000000000	17000000000	29000000000	17000000000	29000000000	None	61	4075	135	False	True	8	0	88	324
Quần tây nam vải co giãn ống côn ĐẲNG CẤP thời trang nam	Hà Nội	True	50%	False	8	False	4.767442	[43, 1, 0, 2, 2, 38]	None	None	7500000000	15000000000	8800000000	15000000000	7500000000	15000000000	None	11	160	43	False	False	8	1	3	2162
Quần Tây Nam - Quần Công Sở RiTa 88 Hàng Chuẩn VNXK .Đẳng Cấp Thời Trang Nam	TP. Hồ Chí Minh	True	28%	False	7	False	4.954545	[22, 0, 0, 0, 1, 21]	None	None	11900000000	16500000000	13900000000	16500000000	11900000000	16500000000	None	9	403	22	False	False	5	0	9	250
Quần ngố thời trang nam chất liệu vải đũi mềm mịn phom 40-75kg kynn shop	Hà Nội	True	47%	False	3	False	4.725275	[91, 3, 0, 2, 9, 77]	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	30	244	91	True	True	9	0	13	260
Quần Đũi Nam GIÁ RẺ bán Trực Tiếp Từ Xưởng - Vải Đũi Xước Mềm và Mát Thời trang nam atbshop	Hà Nội	True	48%	False	5	False	4.843137	[51, 0, 0, 3, 2, 46]	None	None	11900000000	23000000000	11900000000	23000000000	11900000000	23000000000	None	36	1632	51	False	False	6	1	61	175
Quần jean nam đẹp dáng SlimFit chất jean tiêu cao cấp thời trang nam Routine	Hà Nội	False	None	False	7	True	4.743243	[74, 3, 1, 1, 2, 67]	None	None	44500000000	-1	44500000000	-1	44500000000	0	None	16038	479	74	False	True	5	0	2	169
Quần tây âu (2 Màu ĐEN XÁM) Nam Nữ Unisex [Thời trang nam]	Hà Nội	True	45%	False	7	False	4.858156	[141, 1, 1, 2, 9, 128]	None	None	9900000000	18000000000	9900000000	18000000000	9900000000	18000000000	None	122	1233	141	True	True	8	1	32	2465
Quần đũi dài ống bo thời trang nam chất liệu vải đũi mát mẻ Mã KQ17 Kynn shop	Hà Nội	True	40%	False	4	False	4.88	[100, 0, 1, 1, 7, 91]	None	None	11900000000	19900000000	11900000000	19900000000	11900000000	19900000000	None	44	222	100	True	True	9	0	3	333
Quần 3 vạch thời trang nam One 21, chất liệu vải gió mềm, mịn	Hà Nội	True	47%	False	4	False	4.927273	[220, 0, 1, 2, 9, 208]	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	63	106	220	False	True	9	0	4	409
Quần đùi thể thao thời trang nam 001 phom 40-80kg kynn shop	Hà Nội	True	47%	False	4	False	4.710817	[453, 10, 8, 15, 37, 383]	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	2065	91	453	True	True	9	0	3	1362
Quần Kaki Nam Co giãn, Dáng Âu ôm gọn, phong cách Thời Trang Nam Cao cấp	Hà Nội	True	42%	False	7	False	4.651163	[43, 1, 0, 3, 5, 34]	None	None	14500000000	25000000000	14500000000	25000000000	14500000000	25000000000	None	45	582	43	True	True	8	0	4	2111
(Hàng sịn ) Quần Âu Nam Đẹp KOREA vải mịn co dãn màu ghi nhạt, ghi đậm, đen, xanh đen [Thời trang nam]	Quảng Ninh	False	45%	False	7	False	4.779412	[68, 2, 1, 1, 2, 62]	None	None	9900000000	17900000000	12900000000	17900000000	9900000000	17900000000	None	12	558	68	False	False	8	1	6	807
QUẦN SHORT NAM - kaki thời trang nam chất liệu cotton mềm mịn, quần sọt kaki ngang gối thoáng mát QK04	Thừa Thiên Huế	True	43%	False	6	False	4.735294	[68, 0, 1, 2, 11, 54]	None	None	6300000000	11000000000	6380000000	11000000000	6300000000	11000000000	None	26	293	68	False	False	9	0	13	308
[Quần short nam] _ Quần đùi thời trang nam phom 40-75kg, Mã KA14	Hà Nội	True	47%	False	3	False	4.959184	[49, 0, 0, 0, 2, 47]	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	14	620	49	True	True	9	0	22	117
Quần đũi dài ống suông thời trang nam 18 One shop	Hà Nội	True	40%	False	4	False	4.849315	[73, 1, 0, 1, 5, 66]	None	None	11900000000	19900000000	11900000000	19900000000	11900000000	19900000000	None	32	185	73	False	True	9	0	7	180
Quần jogger cỡ rộng thoải mái phù hợp chơi thể thao hoạt động ngoài trời thời trang nam	Nước ngoài	False	37%	False	0	False	5.0	[3, 0, 0, 0, 0, 3]	None	None	7900000000	12600000000	7900000000	12600000000	7900000000	12600000000	None	9	116	3	False	True	9	0	1	12
Quần Jogger Kaki Thời Trang Nam Cao Cấp hàn Quốc	Hà Nội	True	None	False	5	False	5.0	[2, 0, 0, 0, 0, 2]	None	None	43500000000	-1	43500000000	-1	43500000000	0	None	2310	37	2	False	False	7	1	0	3
[HÀNG MỚI VỀ] _ Quần đùi 4 màu thời trang nam mới nhất KS01, phom 40-80kg	Hà Nội	True	45%	False	4	False	4.842105	[247, 1, 2, 5, 19, 220]	None	None	6500000000	11900000000	6500000000	11900000000	6500000000	11900000000	None	98	151	247	True	True	9	0	9	666
Quần Jeans Mỏng Ống Suông Rộng Thời Trang Nam Cá Tính	Nước ngoài	False	50%	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	9980000000	19850000000	16840000000	33510000000	9980000000	19850000000	None	0	24	0	False	False	9	0	0	0
Quần tây nam sọc kẻ 3 màu ống côn dáng body thời trang nam mẫu mới đang hot 2020	TP. Hồ Chí Minh	True	41%	False	5	False	4.2	[5, 1, 0, 0, 0, 4]	None	None	12900000000	22000000000	12900000000	22000000000	12900000000	22000000000	None	9	476	5	False	False	9	1	5	26
Quần jean ống rộng MAN DO Form dáng năng động trẻ trung Thời Trang Nam Phong Cách Hàn Quốc QJN045	Hà Nội	True	13%	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	34900000000	39900000000	34900000000	39900000000	34900000000	39900000000	None	2523	206	0	False	False	5	0	0	1
Quần đũi dài thời trang nam ống suông phom 50-85kg mã KQ13 kynn shop	Hà Nội	True	40%	False	4	False	4.754717	[53, 1, 2, 0, 3, 47]	None	None	11900000000	19900000000	11900000000	19900000000	11900000000	19900000000	None	21	285	53	True	True	9	0	4	169
Jean nam Oldnavy- thời trang nam	TP. Hồ Chí Minh	False	None	False	1	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	39000000000	-1	39000000000	-1	39000000000	0	None	0	12	0	False	False	4	0	0	0
quần thể thao Ngắn Lưng Thun Thời Trang Nam	Nước ngoài	False	50%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	12950000000	25900000000	19900000000	39800000000	12950000000	25900000000	None	1	9	0	False	False	9	0	1	1
Quần ống rộng hot thời trang nam trẻ trung	Tiền Giang	False	None	False	6	False	5.0	[3, 0, 0, 0, 0, 3]	None	None	30000000000	-1	30000000000	-1	30000000000	0	None	9	119	3	False	True	9	0	2	3
[HÀNG CHUẨN HÌNH] Quần Jean Nam Xanh Rách Cao Cấp CHất Jean Xịn Co Dãn Thời Trang Nam, Quần Bò Nam -Hàng nhập khẩu	Hà Nội	False	None	False	5	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	50020000000	-1	50020000000	-1	50020000000	0	None	0	56	1	False	False	4	0	1	1
Quần Dài Có Túi Thời Trang Nam Năng Động	Nước ngoài	False	None	False	6	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	51300000000	-1	51300000000	-1	51300000000	0	None	0	1	0	False	False	8	0	0	0
Quần đùi thời trang nam phom 45-85kg Kynn shop	Hà Nội	True	47%	False	4	False	4.852941	[680, 7, 7, 10, 31, 625]	None	None	6900000000	12900000000	6900000000	12900000000	6900000000	12900000000	None	159	671	680	True	True	9	0	10	2472
🌸 11.11 👉ĐỈNH XẢ Quần bò ICON den trơn đẳng cấp - Quần Jeans DSQ thời trang nam - Quần bò Icon cực đẹp Xịn . . 👈 🌸	Hà Nội	False	None	False	7	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	10847100000	-1	10847100000	-1	10847100000	0	None	0	19	0	False	False	4	0	0	0
Quần Lót Tam Giác Vải Lụa Lạnh Mỏng Thoải Mái Thời Trang Nam Cao Cấp	Nước ngoài	False	1%	False	4	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	44340000000	44780000000	48830000000	49360000000	44340000000	44780000000	None	0	0	0	False	False	9	0	0	0
Quần đũi KS 001 thời trang nam chất liệu mềm, mịn thoáng mát kynn shop	Hà Nội	True	45%	False	4	False	4.8	[110, 1, 0, 8, 2, 99]	None	None	10900000000	19900000000	10900000000	19900000000	10900000000	19900000000	None	3786	224	110	True	True	9	0	1	334
Quần Jean Rách Thời Trang Nam	Nước ngoài	False	49%	False	8	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	47130000000	92420000000	47130000000	92420000000	47130000000	92420000000	None	0	1	0	False	False	9	0	0	0
[ VÔ ĐỊCH GIÁ RẺ ] Quần jean nam màu đen , jean nam thời trang nam cao câp MS2057 -TCBOUTIQUE	None	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	20000000000	-1	20000000000	-1	20000000000	0	None	0	0	0	False	False	5	0	0	0
Men Jeans Thời Trang Nam Quần jean nam cao cấp Quần jean nam ống suông quần nam quần dài Skinny	Nước ngoài	False	None	False	11	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	48900000000	-1	48900000000	-1	48900000000	0	None	1	22	0	False	False	9	0	0	0
Quần Dài Thể Thao Ống Đứng Phong Cách Hàn Quốc Thời Trang Nam Năng Động	Nước ngoài	True	50%	False	6	False	5.0	[1, 0, 0, 0, 0, 1]	None	None	13650000000	27300000000	13650000000	27300000000	13650000000	27300000000	None	0	94	1	False	False	9	0	1	1
🚀 Sale | NGON BỔ RẺ | | ĐẲNG CẤP |_ Quần Bò thời trang nam- quần bò DSQ cao cấp -- Siêu Đẹp .. . 🔥 : ‣ "	Hà Nội	False	None	False	5	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	13019700000	-1	13019700000	-1	13019700000	0	None	0	0	0	False	False	1	0	0	0
Quần jean thời trang nam. Phù hợp mọi lứa tuổi.	TP. Hồ Chí Minh	False	None	False	7	False	0.0	[0, 0, 0, 0, 0, 0]	None	None	14800000000	-1	14800000000	-1	14800000000	0	None	456	96	0	False	False	7	0	0	0
Quần Jeans Đen Thời Trang Nam QJ39444 HTshop	Hà Nội	True	40%	False	5	False	5.0	[2, 0, 0, 0, 0, 2]	None	None	29000000000	48400000000	29000000000	48400000000	29000000000	48400000000	None	3	70	2	True	False	2	0	0	4
Quần jogger đũi trơn - Quần nam cạp chun dài co giãn, thoải mái - Thời trang nam MV - Thời trang hot trend	Hà Nội	True	10%	False	4	False	4.9	[10, 0, 0, 0, 1, 9]	None	None	8900000000	9900000000	8900000000	9900000000	8900000000	9900000000	None	1125	1358	10	False	False	5	0	19	32
[Hộp 4 quần] Quần lót nam boxer sịp đùi nam dạng lưới thông hơi cao cấp	Hà Nội	True	28%	False	4	False	4.925019	[1307, 1, 1, 12, 67, 1226]	None	None	16500000000	22900000000	16500000000	22900000000	16500000000	22900000000	None	45008	3569	1306	False	True	7	1	105	3435
Quần short thể thao nam fasvin Q20207.20 quần đùi nam vải gió chun mềm mại co giãn thoải mái	Hà Nội	True	50%	False	3	False	5.0	[34, 0, 0, 0, 0, 34]	None	None	9800000000	19500000000	9800000000	19500000000	9800000000	19500000000	None	50	2167	34	False	True	9	1	88	160
